rank_window,heat_score,heat_rank_score,source,kind,agency,title,published_date,url,document_url,format,rationale,heat_score_today,exact_url_mentions_today,filename_mentions_today,canonical_mentions_today,social_exact_mentions_today,crawl_hits_today,providers_checked_today,errors_today,heat_score_7d,exact_url_mentions_7d,filename_mentions_7d,canonical_mentions_7d,social_exact_mentions_7d,crawl_hits_7d,providers_checked_7d,errors_7d,heat_score_30d,exact_url_mentions_30d,filename_mentions_30d,canonical_mentions_30d,social_exact_mentions_30d,crawl_hits_30d,providers_checked_30d,errors_30d
7d,0.0,0.0,NYC Rules - Adopted,rule,PPB,Design Build Services Procurements,2026-01-11,https://rules.cityofnewyork.us/rule/design-build-services-procurements,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/design-build-services-procurements:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fdesign-build-services-procurements%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:design-build-services-procurements:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22design-build-services-procurements%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/design-build-services-procurements:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fdesign-build-services-procurements%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:design-build-services-procurements:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22design-build-services-procurements%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/design-build-services-procurements:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fdesign-build-services-procurements%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:design-build-services-procurements:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22design-build-services-procurements%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Rules - Adopted,rule,DCWP,Immigration Assistance Service Provider Penalty Schedule Updates,2025-11-21,https://rules.cityofnewyork.us/rule/immigration-assistance-service-provider-penalty-schedule-updates,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/immigration-assistance-service-provider-penalty-schedule-updates:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fimmigration-assistance-service-provider-penalty-schedule-updates%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:immigration-assistance-service-provider-penalty-schedule-updates:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22immigration-assistance-service-provider-penalty-schedule-updates%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/immigration-assistance-service-provider-penalty-schedule-updates:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fimmigration-assistance-service-provider-penalty-schedule-updates%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:immigration-assistance-service-provider-penalty-schedule-updates:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22immigration-assistance-service-provider-penalty-schedule-updates%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/immigration-assistance-service-provider-penalty-schedule-updates:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fimmigration-assistance-service-provider-penalty-schedule-updates%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:immigration-assistance-service-provider-penalty-schedule-updates:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22immigration-assistance-service-provider-penalty-schedule-updates%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Rules - Adopted,rule,DOB,Repeal of Rules Relating to the Electrical Code,2025-12-21,https://rules.cityofnewyork.us/rule/repeal-of-rules-relating-to-the-electrical-code,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/repeal-of-rules-relating-to-the-electrical-code:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Frepeal-of-rules-relating-to-the-electrical-code%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:repeal-of-rules-relating-to-the-electrical-code:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22repeal-of-rules-relating-to-the-electrical-code%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/repeal-of-rules-relating-to-the-electrical-code:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Frepeal-of-rules-relating-to-the-electrical-code%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:repeal-of-rules-relating-to-the-electrical-code:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22repeal-of-rules-relating-to-the-electrical-code%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/repeal-of-rules-relating-to-the-electrical-code:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Frepeal-of-rules-relating-to-the-electrical-code%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:repeal-of-rules-relating-to-the-electrical-code:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22repeal-of-rules-relating-to-the-electrical-code%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Rules - Adopted,rule,DCWP,Hotel Junk Fees,2026-02-21,https://rules.cityofnewyork.us/rule/hotel-junk-fees,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/hotel-junk-fees:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fhotel-junk-fees%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:hotel-junk-fees:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22hotel-junk-fees%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/hotel-junk-fees:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fhotel-junk-fees%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:hotel-junk-fees:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22hotel-junk-fees%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/hotel-junk-fees:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fhotel-junk-fees%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:hotel-junk-fees:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22hotel-junk-fees%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Rules - Adopted,rule,FCRC,FCRC Concession Rules - Hearing Date Updated,2025-11-28,https://rules.cityofnewyork.us/rule/fcrc-concession-rules,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/fcrc-concession-rules:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Ffcrc-concession-rules%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:fcrc-concession-rules:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22fcrc-concession-rules%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/fcrc-concession-rules:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Ffcrc-concession-rules%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:fcrc-concession-rules:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22fcrc-concession-rules%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/fcrc-concession-rules:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Ffcrc-concession-rules%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:fcrc-concession-rules:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22fcrc-concession-rules%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Rules - Adopted,rule,DOHMH,Emergency Rule - Child Care Programs and Family Shelter-Based Drop-off Child Supervision Programs,2025-08-13,https://rules.cityofnewyork.us/rule/emergency-rule-child-care-programs-and-family-shelter-based-drop-off-child-supervision-programs,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/emergency-rule-child-care-programs-and-family-shelter-based-drop-off-child-supervision-programs:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Femergency-rule-child-care-programs-and-family-shelter-based-drop-off-child-supervision-programs%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:emergency-rule-child-care-programs-and-family-shelter-based-drop-off-child-supervision-programs:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22emergency-rule-child-care-programs-and-family-shelter-based-drop-off-child-supervision-programs%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/emergency-rule-child-care-programs-and-family-shelter-based-drop-off-child-supervision-programs:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Femergency-rule-child-care-programs-and-family-shelter-based-drop-off-child-supervision-programs%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:emergency-rule-child-care-programs-and-family-shelter-based-drop-off-child-supervision-programs:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22emergency-rule-child-care-programs-and-family-shelter-based-drop-off-child-supervision-programs%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/emergency-rule-child-care-programs-and-family-shelter-based-drop-off-child-supervision-programs:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Femergency-rule-child-care-programs-and-family-shelter-based-drop-off-child-supervision-programs%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:emergency-rule-child-care-programs-and-family-shelter-based-drop-off-child-supervision-programs:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22emergency-rule-child-care-programs-and-family-shelter-based-drop-off-child-supervision-programs%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Rules - Adopted,rule,TLC,Cyclist Awareness Decal,2025-10-25,https://rules.cityofnewyork.us/rule/cyclist-awareness-decal,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/cyclist-awareness-decal:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fcyclist-awareness-decal%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:cyclist-awareness-decal:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22cyclist-awareness-decal%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/cyclist-awareness-decal:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fcyclist-awareness-decal%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:cyclist-awareness-decal:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22cyclist-awareness-decal%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/cyclist-awareness-decal:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fcyclist-awareness-decal%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:cyclist-awareness-decal:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22cyclist-awareness-decal%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Rules - Adopted,rule,DSNY,Amendment of Rules Relating to Collection of Commercial Waste,2025-11-08,https://rules.cityofnewyork.us/rule/dsny-proposed-amendment-of-rules-relating-to-collection-of-commercial-waste,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/dsny-proposed-amendment-of-rules-relating-to-collection-of-commercial-waste:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fdsny-proposed-amendment-of-rules-relating-to-collection-of-commercial-waste%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:dsny-proposed-amendment-of-rules-relating-to-collection-of-commercial-waste:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22dsny-proposed-amendment-of-rules-relating-to-collection-of-commercial-waste%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/dsny-proposed-amendment-of-rules-relating-to-collection-of-commercial-waste:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fdsny-proposed-amendment-of-rules-relating-to-collection-of-commercial-waste%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:dsny-proposed-amendment-of-rules-relating-to-collection-of-commercial-waste:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22dsny-proposed-amendment-of-rules-relating-to-collection-of-commercial-waste%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/dsny-proposed-amendment-of-rules-relating-to-collection-of-commercial-waste:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fdsny-proposed-amendment-of-rules-relating-to-collection-of-commercial-waste%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:dsny-proposed-amendment-of-rules-relating-to-collection-of-commercial-waste:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22dsny-proposed-amendment-of-rules-relating-to-collection-of-commercial-waste%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Rules - Adopted,rule,DOHMH,Child Care and Child Supervision Programs,2025-11-20,https://rules.cityofnewyork.us/rule/amendment-of-rules-relating-to-child-care-and-child-supervision-programs,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/amendment-of-rules-relating-to-child-care-and-child-supervision-programs:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Famendment-of-rules-relating-to-child-care-and-child-supervision-programs%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:amendment-of-rules-relating-to-child-care-and-child-supervision-programs:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22amendment-of-rules-relating-to-child-care-and-child-supervision-programs%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/amendment-of-rules-relating-to-child-care-and-child-supervision-programs:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Famendment-of-rules-relating-to-child-care-and-child-supervision-programs%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:amendment-of-rules-relating-to-child-care-and-child-supervision-programs:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22amendment-of-rules-relating-to-child-care-and-child-supervision-programs%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/amendment-of-rules-relating-to-child-care-and-child-supervision-programs:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Famendment-of-rules-relating-to-child-care-and-child-supervision-programs%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:amendment-of-rules-relating-to-child-care-and-child-supervision-programs:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22amendment-of-rules-relating-to-child-care-and-child-supervision-programs%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Rules - Adopted,rule,TLC,Wheelchair Accessible Vehicle Conversion,2025-10-25,https://rules.cityofnewyork.us/rule/wheelchair-accessible-vehicle-conversion,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/wheelchair-accessible-vehicle-conversion:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fwheelchair-accessible-vehicle-conversion%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:wheelchair-accessible-vehicle-conversion:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22wheelchair-accessible-vehicle-conversion%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/wheelchair-accessible-vehicle-conversion:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fwheelchair-accessible-vehicle-conversion%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:wheelchair-accessible-vehicle-conversion:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22wheelchair-accessible-vehicle-conversion%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/wheelchair-accessible-vehicle-conversion:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fwheelchair-accessible-vehicle-conversion%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:wheelchair-accessible-vehicle-conversion:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22wheelchair-accessible-vehicle-conversion%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Rules - Adopted,rule,TLC,Driver Minimum Pay Rule Amendment,2025-09-22,https://rules.cityofnewyork.us/rule/driver-minimum-pay-rule-amendment,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/driver-minimum-pay-rule-amendment:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fdriver-minimum-pay-rule-amendment%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:driver-minimum-pay-rule-amendment:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22driver-minimum-pay-rule-amendment%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/driver-minimum-pay-rule-amendment:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fdriver-minimum-pay-rule-amendment%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:driver-minimum-pay-rule-amendment:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22driver-minimum-pay-rule-amendment%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/driver-minimum-pay-rule-amendment:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fdriver-minimum-pay-rule-amendment%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:driver-minimum-pay-rule-amendment:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22driver-minimum-pay-rule-amendment%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Rules - Adopted,rule,DOF,Rules Implementing Industrial and Commercial Abatement Program (ICAP),2025-11-05,https://rules.cityofnewyork.us/rule/proposed-rules-implementing-industrial-and-commercial-abatement-program-icap,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/proposed-rules-implementing-industrial-and-commercial-abatement-program-icap:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fproposed-rules-implementing-industrial-and-commercial-abatement-program-icap%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:proposed-rules-implementing-industrial-and-commercial-abatement-program-icap:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22proposed-rules-implementing-industrial-and-commercial-abatement-program-icap%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/proposed-rules-implementing-industrial-and-commercial-abatement-program-icap:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fproposed-rules-implementing-industrial-and-commercial-abatement-program-icap%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:proposed-rules-implementing-industrial-and-commercial-abatement-program-icap:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22proposed-rules-implementing-industrial-and-commercial-abatement-program-icap%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/proposed-rules-implementing-industrial-and-commercial-abatement-program-icap:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fproposed-rules-implementing-industrial-and-commercial-abatement-program-icap%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:proposed-rules-implementing-industrial-and-commercial-abatement-program-icap:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22proposed-rules-implementing-industrial-and-commercial-abatement-program-icap%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Rules - Adopted,rule,TLC,Personal Injury Insurance Coverage,2026-03-01,https://rules.cityofnewyork.us/rule/personal-injury-insurance-coverage,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/personal-injury-insurance-coverage:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fpersonal-injury-insurance-coverage%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:personal-injury-insurance-coverage:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22personal-injury-insurance-coverage%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/personal-injury-insurance-coverage:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fpersonal-injury-insurance-coverage%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:personal-injury-insurance-coverage:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22personal-injury-insurance-coverage%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/personal-injury-insurance-coverage:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fpersonal-injury-insurance-coverage%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:personal-injury-insurance-coverage:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22personal-injury-insurance-coverage%22&hl=en-US&gl=US&ceid=US%3Aen
